inventory_id,store_id,region_code,product_id,category,stock_quantity,reorder_point,days_cover,last_restock_date,is_low_stock,is_ghost_stock,monthly_cost_of_carry_usd
INV-0000194,IR-UAE-002,UAE,HOM-0014,Home & Living,79,26,9,2024-07-06,False,False,14.22
INV-0008771,IR-EG-022,EG,GRO-0011,Groceries & Fresh Food,179,47,26,2024-06-21,False,False,4.3
INV-0005526,IR-FR-029,FR,GRO-0006,Groceries & Fresh Food,80,50,22,2024-03-12,False,False,3.36
INV-0000772,IR-UAE-007,UAE,FAP-0012,Fashion & Apparel,180,22,20,2024-09-11,False,False,54.0
INV-0001479,IR-UAE-013,UAE,ELE-0019,Electronics & Appliances,52,26,30,2024-06-05,False,False,43.68
INV-0001847,IR-UAE-016,UAE,FAP-0007,Fashion & Apparel,184,37,8,2024-07-08,False,False,29.44
INV-0003741,IR-FR-014,FR,ELE-0001,Electronics & Appliances,47,20,14,2024-11-01,False,False,357.2
INV-0013107,IR-BR-021,BR,ELE-0007,Electronics & Appliances,68,43,11,2024-11-24,False,False,571.2
INV-0007987,IR-EG-015,EG,HOM-0007,Home & Living,35,20,22,2024-10-09,False,False,6.3
INV-0000406,IR-UAE-004,UAE,FAP-0006,Fashion & Apparel,171,46,27,2024-12-17,False,False,51.3
INV-0013278,IR-BR-022,BR,HOM-0018,Home & Living,101,24,21,2024-08-17,False,False,38.38
INV-0010266,IR-PK-012,PK,HOM-0006,Home & Living,58,41,26,2024-10-07,False,False,20.88
INV-0010089,IR-PK-011,PK,GRO-0009,Groceries & Fresh Food,48,28,29,2024-10-26,False,False,1.44
INV-0012729,IR-BR-018,BR,GRO-0009,Groceries & Fresh Food,131,34,30,2024-08-04,False,False,3.93
INV-0006318,IR-EG-001,EG,HOM-0018,Home & Living,153,47,13,2024-03-10,False,False,58.14
INV-0006582,IR-EG-003,EG,SPL-0002,Sports & Leisure,16,10,65,2024-04-12,False,True,4.48
INV-0001448,IR-UAE-013,UAE,GRO-0008,Groceries & Fresh Food,129,44,19,2024-04-18,False,False,1.81
INV-0000343,IR-UAE-003,UAE,SPL-0003,Sports & Leisure,30,10,103,2024-10-23,False,True,4.8
INV-0007469,IR-EG-011,EG,ELE-0009,Electronics & Appliances,33,38,13,2024-03-15,True,False,25.08
INV-0000728,IR-UAE-007,UAE,GRO-0008,Groceries & Fresh Food,41,47,30,2024-06-19,True,False,0.57
INV-0004578,IR-FR-021,FR,GRO-0018,Groceries & Fresh Food,106,49,8,2024-09-14,False,False,2.12
INV-0009169,IR-PK-003,PK,FAP-0009,Fashion & Apparel,199,24,30,2024-09-25,False,False,139.3
INV-0009251,IR-PK-004,PK,GRO-0011,Groceries & Fresh Food,165,36,14,2024-11-26,False,False,3.96
INV-0003517,IR-FR-012,FR,ELE-0017,Electronics & Appliances,132,35,25,2024-02-09,False,False,462.0
INV-0012381,IR-BR-015,BR,ELE-0001,Electronics & Appliances,21,32,21,2024-06-05,True,False,159.6
INV-0011234,IR-BR-005,BR,HOM-0014,Home & Living,24,46,28,2024-08-22,True,False,4.32
INV-0007157,IR-EG-008,EG,HOM-0017,Home & Living,122,28,13,2024-12-21,False,False,29.28
INV-0007852,IR-EG-014,EG,FAP-0012,Fashion & Apparel,166,40,13,2024-02-11,False,False,49.8
INV-0010179,IR-PK-011,PK,HNB-0019,Health & Beauty,52,21,27,2024-08-15,False,False,4.37
INV-0009492,IR-PK-006,PK,GRO-0012,Groceries & Fresh Food,123,46,14,2024-09-23,False,False,2.71
INV-0001349,IR-UAE-012,UAE,ELE-0009,Electronics & Appliances,102,29,7,2024-03-19,False,False,77.52
INV-0000661,IR-UAE-006,UAE,HOM-0001,Home & Living,174,35,25,2024-03-19,False,False,76.56
INV-0001493,IR-UAE-013,UAE,FAP-0013,Fashion & Apparel,186,30,11,2024-09-03,False,False,37.2
INV-0012187,IR-BR-013,BR,HOM-0007,Home & Living,178,40,26,2024-02-09,False,False,32.04
INV-0012097,IR-BR-012,BR,HNB-0017,Health & Beauty,130,48,8,2024-03-09,False,False,16.12
INV-0005155,IR-FR-025,FR,SPL-0015,Sports & Leisure,134,20,20,2024-07-13,False,False,75.04
INV-0010508,IR-PK-014,PK,HOM-0008,Home & Living,191,30,11,2024-05-17,False,False,42.02
INV-0009886,IR-PK-009,PK,FAP-0006,Fashion & Apparel,65,47,7,2024-11-15,False,False,19.5
INV-0013338,IR-BR-023,BR,GRO-0018,Groceries & Fresh Food,180,24,19,2024-05-26,False,False,3.6
INV-0009278,IR-PK-004,PK,ELE-0018,Electronics & Appliances,72,42,7,2024-01-03,False,False,136.8
INV-0002525,IR-FR-004,FR,GRO-0005,Groceries & Fresh Food,74,21,23,2024-12-11,False,False,4.74
INV-0010728,IR-BR-001,BR,FAP-0008,Fashion & Apparel,42,50,28,2024-02-26,True,False,5.88
INV-0013142,IR-BR-021,BR,HOM-0002,Home & Living,117,25,19,2024-09-14,False,False,32.76
INV-0005375,IR-FR-027,FR,HNB-0015,Health & Beauty,192,25,23,2024-09-11,False,False,26.11
INV-0003199,IR-FR-009,FR,HOM-0019,Home & Living,51,37,29,2024-10-23,False,False,45.9
INV-0005718,IR-FR-030,FR,HOM-0018,Home & Living,125,49,18,2024-03-14,False,False,47.5
INV-0010605,IR-PK-015,PK,FAP-0005,Fashion & Apparel,145,20,21,2024-06-11,False,False,11.6
INV-0012672,IR-BR-017,BR,HOM-0012,Home & Living,67,27,19,2024-09-17,False,False,10.72
INV-0011450,IR-BR-007,BR,FAP-0010,Fashion & Apparel,107,31,22,2024-12-11,False,False,47.08
INV-0008260,IR-EG-017,EG,HNB-0020,Health & Beauty,164,40,17,2024-02-28,False,False,10.17
INV-0011195,IR-BR-005,BR,ELE-0015,Electronics & Appliances,33,39,26,2024-11-17,True,False,95.7
INV-0000041,IR-UAE-001,UAE,FAP-0001,Fashion & Apparel,65,37,7,2024-09-07,False,False,23.4
INV-0010462,IR-PK-014,PK,ELE-0002,Electronics & Appliances,130,24,24,2024-05-04,False,False,1352.0
INV-0011674,IR-BR-009,BR,ELE-0014,Electronics & Appliances,20,42,23,2024-04-27,True,False,8.8
INV-0013445,IR-BR-024,BR,GRO-0005,Groceries & Fresh Food,157,38,13,2024-05-27,False,False,10.05
INV-0006817,IR-EG-005,EG,HNB-0017,Health & Beauty,93,25,18,2024-11-23,False,False,11.53
INV-0010560,IR-PK-014,PK,SPL-0020,Sports & Leisure,27,10,82,2024-05-22,False,True,3.24
INV-0010702,IR-BR-001,BR,ELE-0002,Electronics & Appliances,103,22,30,2024-05-25,False,False,1071.2
INV-0011362,IR-BR-006,BR,HNB-0002,Health & Beauty,122,25,13,2024-02-16,False,False,12.2
INV-0002724,IR-FR-005,FR,HNB-0004,Health & Beauty,52,43,30,2024-08-22,False,False,8.84
INV-0012793,IR-BR-018,BR,HOM-0013,Home & Living,28,42,9,2024-10-15,True,False,8.4
INV-0011938,IR-BR-011,BR,FAP-0018,Fashion & Apparel,40,25,14,2024-03-03,False,False,11.2
INV-0009336,IR-PK-004,PK,HNB-0016,Health & Beauty,127,38,7,2024-08-12,False,False,13.97
INV-0013554,IR-BR-024,BR,SPL-0014,Sports & Leisure,94,47,27,2024-12-26,False,False,122.2
INV-0007156,IR-EG-008,EG,HOM-0016,Home & Living,88,29,7,2024-05-06,False,False,49.28
INV-0010697,IR-BR-001,BR,GRO-0017,Groceries & Fresh Food,26,39,8,2024-04-17,True,False,1.46
INV-0012843,IR-BR-019,BR,GRO-0003,Groceries & Fresh Food,106,28,19,2024-09-03,False,False,11.02
INV-0007231,IR-EG-009,EG,ELE-0011,Electronics & Appliances,57,47,26,2024-09-27,False,False,31.92
INV-0010413,IR-PK-013,PK,HNB-0013,Health & Beauty,49,34,23,2024-11-15,False,False,9.31
INV-0005076,IR-FR-025,FR,ELE-0016,Electronics & Appliances,22,23,19,2024-05-17,True,False,167.2
INV-0010524,IR-PK-014,PK,HNB-0004,Health & Beauty,67,50,7,2024-02-03,False,False,11.39
INV-0007881,IR-EG-014,EG,HNB-0001,Health & Beauty,78,29,21,2024-10-15,False,False,8.58
INV-0005395,IR-FR-027,FR,SPL-0015,Sports & Leisure,137,38,15,2024-12-28,False,False,76.72
INV-0009642,IR-PK-007,PK,FAP-0002,Fashion & Apparel,152,38,12,2024-12-22,False,False,42.56
INV-0011908,IR-BR-011,BR,ELE-0008,Electronics & Appliances,186,44,30,2024-11-05,False,False,1153.2
INV-0007790,IR-EG-013,EG,SPL-0010,Sports & Leisure,14,10,52,2024-01-19,False,True,6.16
INV-0013007,IR-BR-020,BR,FAP-0007,Fashion & Apparel,174,47,26,2024-01-25,False,False,27.84
INV-0004089,IR-FR-017,FR,GRO-0009,Groceries & Fresh Food,150,35,16,2024-12-03,False,False,4.5
INV-0001968,IR-UAE-017,UAE,FAP-0008,Fashion & Apparel,196,20,28,2024-06-22,False,False,27.44
INV-0012517,IR-BR-016,BR,ELE-0017,Electronics & Appliances,32,50,12,2024-09-25,True,False,112.0
INV-0013558,IR-BR-024,BR,SPL-0018,Sports & Leisure,81,45,22,2024-03-24,False,False,14.58
INV-0013357,IR-BR-023,BR,ELE-0017,Electronics & Appliances,171,23,25,2024-09-18,False,False,598.5
INV-0007000,IR-EG-007,EG,ELE-0020,Electronics & Appliances,78,42,12,2024-10-11,False,False,85.8
INV-0000424,IR-UAE-004,UAE,HOM-0004,Home & Living,127,40,9,2024-02-03,False,False,40.64
INV-0012905,IR-BR-019,BR,HOM-0005,Home & Living,114,20,16,2024-12-09,False,False,27.36
INV-0010097,IR-PK-011,PK,GRO-0017,Groceries & Fresh Food,179,26,8,2024-10-03,False,False,10.02
INV-0013233,IR-BR-022,BR,ELE-0013,Electronics & Appliances,37,31,21,2024-12-04,False,False,62.9
INV-0011982,IR-BR-011,BR,SPL-0002,Sports & Leisure,96,34,14,2024-05-19,False,False,26.88
INV-0006143,IR-FR-034,FR,ELE-0003,Electronics & Appliances,95,48,14,2024-07-06,False,False,456.0
INV-0005662,IR-FR-030,FR,ELE-0002,Electronics & Appliances,74,27,19,2024-09-24,False,False,769.6
INV-0009032,IR-PK-002,PK,ELE-0012,Electronics & Appliances,175,47,24,2024-03-16,False,False,122.5
INV-0004597,IR-FR-021,FR,ELE-0017,Electronics & Appliances,79,50,9,2024-08-13,False,False,276.5
INV-0002660,IR-FR-005,FR,GRO-0020,Groceries & Fresh Food,185,27,26,2024-02-05,False,False,11.47
INV-0000142,IR-UAE-002,UAE,ELE-0002,Electronics & Appliances,194,34,24,2024-08-04,False,False,2017.6
INV-0002598,IR-FR-004,FR,HOM-0018,Home & Living,184,42,14,2024-09-09,False,False,69.92
INV-0006702,IR-EG-004,EG,SPL-0002,Sports & Leisure,9,10,109,2024-06-12,True,True,2.52
INV-0001378,IR-UAE-012,UAE,FAP-0018,Fashion & Apparel,160,31,18,2024-05-12,False,False,44.8
INV-0003675,IR-FR-013,FR,HOM-0015,Home & Living,161,22,19,2024-02-23,False,False,22.54
INV-0009659,IR-PK-007,PK,FAP-0019,Fashion & Apparel,52,27,14,2024-02-21,False,False,4.16
INV-0013776,IR-BR-026,BR,HNB-0016,Health & Beauty,183,25,8,2024-02-20,False,False,20.13
INV-0006363,IR-EG-002,EG,GRO-0003,Groceries & Fresh Food,157,23,7,2024-03-25,False,False,16.33
INV-0013041,IR-BR-020,BR,HNB-0001,Health & Beauty,125,24,29,2024-05-04,False,False,13.75
INV-0004742,IR-FR-022,FR,HOM-0002,Home & Living,81,32,15,2024-07-16,False,False,22.68
INV-0001139,IR-UAE-010,UAE,FAP-0019,Fashion & Apparel,74,22,7,2024-03-05,False,False,5.92
INV-0010450,IR-PK-014,PK,GRO-0010,Groceries & Fresh Food,142,47,8,2024-02-13,False,False,5.4
INV-0007375,IR-EG-010,EG,FAP-0015,Fashion & Apparel,158,35,24,2024-06-12,False,False,34.76
INV-0001788,IR-UAE-015,UAE,SPL-0008,Sports & Leisure,26,10,61,2024-02-03,False,True,3.12
INV-0011180,IR-BR-005,BR,GRO-0020,Groceries & Fresh Food,112,41,11,2024-04-21,False,False,6.94
INV-0004647,IR-FR-021,FR,HNB-0007,Health & Beauty,192,20,29,2024-01-10,False,False,84.48
INV-0007569,IR-EG-012,EG,GRO-0009,Groceries & Fresh Food,29,34,23,2024-08-23,True,False,0.87
INV-0000460,IR-UAE-004,UAE,HNB-0020,Health & Beauty,27,21,15,2024-01-28,False,False,1.67
INV-0006116,IR-FR-033,FR,SPL-0016,Sports & Leisure,27,37,14,2024-10-14,True,False,6.48
INV-0008180,IR-EG-017,EG,GRO-0020,Groceries & Fresh Food,194,28,7,2024-06-19,False,False,12.03
INV-0000949,IR-UAE-008,UAE,SPL-0009,Sports & Leisure,20,10,109,2024-06-22,False,True,2.0
INV-0009529,IR-PK-006,PK,FAP-0009,Fashion & Apparel,92,31,28,2024-12-18,False,False,64.4
INV-0006371,IR-EG-002,EG,GRO-0011,Groceries & Fresh Food,54,47,17,2024-03-12,False,False,1.3
INV-0004629,IR-FR-021,FR,HOM-0009,Home & Living,128,45,9,2024-03-22,False,False,20.48
INV-0007359,IR-EG-010,EG,ELE-0019,Electronics & Appliances,144,26,20,2024-06-26,False,False,120.96
INV-0005926,IR-FR-032,FR,FAP-0006,Fashion & Apparel,109,39,22,2024-12-20,False,False,32.7
INV-0006041,IR-FR-033,FR,FAP-0001,Fashion & Apparel,65,43,29,2024-06-09,False,False,23.4
INV-0000442,IR-UAE-004,UAE,HNB-0002,Health & Beauty,26,22,23,2024-01-14,False,False,2.6
INV-0006660,IR-EG-004,EG,FAP-0020,Fashion & Apparel,165,32,26,2024-12-25,False,False,29.7
INV-0009795,IR-PK-008,PK,HOM-0015,Home & Living,85,25,16,2024-03-16,False,False,11.9
INV-0010431,IR-PK-013,PK,SPL-0011,Sports & Leisure,6,10,96,2024-10-15,True,True,3.84
INV-0008832,IR-EG-022,EG,HOM-0012,Home & Living,144,34,7,2024-04-23,False,False,23.04
INV-0009047,IR-PK-002,PK,FAP-0007,Fashion & Apparel,158,47,21,2024-09-24,False,False,25.28
INV-0003831,IR-FR-014,FR,SPL-0011,Sports & Leisure,54,47,30,2024-10-08,False,False,34.56
INV-0013083,IR-BR-021,BR,GRO-0003,Groceries & Fresh Food,103,28,29,2024-10-23,False,False,10.71
INV-0006145,IR-FR-034,FR,ELE-0005,Electronics & Appliances,175,42,22,2024-10-21,False,False,332.5
INV-0012606,IR-BR-017,BR,GRO-0006,Groceries & Fresh Food,176,50,20,2024-04-12,False,False,7.39
INV-0006345,IR-EG-001,EG,SPL-0005,Sports & Leisure,6,10,108,2024-09-21,True,True,4.32
INV-0001959,IR-UAE-017,UAE,ELE-0019,Electronics & Appliances,77,46,17,2024-04-11,False,False,64.68
INV-0009263,IR-PK-004,PK,ELE-0003,Electronics & Appliances,135,49,21,2024-08-22,False,False,648.0
INV-0000156,IR-UAE-002,UAE,ELE-0016,Electronics & Appliances,134,39,27,2024-01-02,False,False,1018.4
INV-0010488,IR-PK-014,PK,FAP-0008,Fashion & Apparel,69,21,26,2024-01-07,False,False,9.66
INV-0011093,IR-BR-004,BR,FAP-0013,Fashion & Apparel,36,45,12,2024-06-10,True,False,7.2
INV-0004579,IR-FR-021,FR,GRO-0019,Groceries & Fresh Food,155,43,23,2024-07-13,False,False,3.72
INV-0001090,IR-UAE-010,UAE,GRO-0010,Groceries & Fresh Food,160,46,17,2024-02-14,False,False,6.08
INV-0006050,IR-FR-033,FR,FAP-0010,Fashion & Apparel,33,45,10,2024-02-22,True,False,14.52
INV-0012753,IR-BR-018,BR,ELE-0013,Electronics & Appliances,62,20,27,2024-09-07,False,False,105.4
INV-0009123,IR-PK-003,PK,GRO-0003,Groceries & Fresh Food,29,25,23,2024-08-04,False,False,3.02
INV-0007951,IR-EG-015,EG,ELE-0011,Electronics & Appliances,130,28,25,2024-07-18,False,False,72.8
INV-0001675,IR-UAE-014,UAE,SPL-0015,Sports & Leisure,20,10,105,2024-08-23,False,True,11.2
INV-0006764,IR-EG-005,EG,FAP-0004,Fashion & Apparel,33,25,14,2024-04-02,False,False,3.96
INV-0011663,IR-BR-009,BR,ELE-0003,Electronics & Appliances,65,33,24,2024-12-15,False,False,312.0
INV-0006417,IR-EG-002,EG,FAP-0017,Fashion & Apparel,47,23,24,2024-12-21,False,False,12.22
INV-0013312,IR-BR-022,BR,SPL-0012,Sports & Leisure,63,41,7,2024-04-09,False,False,27.72
INV-0002327,IR-FR-002,FR,FAP-0007,Fashion & Apparel,70,48,11,2024-02-17,False,False,11.2
INV-0007097,IR-EG-008,EG,GRO-0017,Groceries & Fresh Food,49,41,20,2024-08-04,False,False,2.74
INV-0011957,IR-BR-011,BR,HOM-0017,Home & Living,156,23,13,2024-07-22,False,False,37.44
INV-0013539,IR-BR-024,BR,HNB-0019,Health & Beauty,51,34,10,2024-06-09,False,False,4.28
INV-0006451,IR-EG-002,EG,HNB-0011,Health & Beauty,60,47,15,2024-04-04,False,False,33.6
INV-0001716,IR-UAE-015,UAE,ELE-0016,Electronics & Appliances,134,26,23,2024-05-09,False,False,1018.4
INV-0009891,IR-PK-009,PK,FAP-0011,Fashion & Apparel,170,32,14,2024-11-04,False,False,95.2
INV-0009173,IR-PK-003,PK,FAP-0013,Fashion & Apparel,65,44,26,2024-10-13,False,False,13.0
INV-0008382,IR-EG-018,EG,SPL-0002,Sports & Leisure,21,10,78,2024-04-05,False,True,5.88
INV-0009434,IR-PK-005,PK,HOM-0014,Home & Living,199,26,21,2024-04-06,False,False,35.82
INV-0003832,IR-FR-014,FR,SPL-0012,Sports & Leisure,46,30,20,2024-12-28,False,False,20.24
INV-0006300,IR-EG-001,EG,FAP-0020,Fashion & Apparel,34,41,11,2024-08-28,True,False,6.12
INV-0003349,IR-FR-010,FR,SPL-0009,Sports & Leisure,150,41,7,2024-06-06,False,False,15.0
INV-0013251,IR-BR-022,BR,FAP-0011,Fashion & Apparel,72,35,15,2024-10-06,False,False,40.32
INV-0009178,IR-PK-003,PK,FAP-0018,Fashion & Apparel,160,48,11,2024-10-11,False,False,44.8
INV-0010014,IR-PK-010,PK,FAP-0014,Fashion & Apparel,40,38,22,2024-10-11,False,False,7.2
INV-0000588,IR-UAE-005,UAE,SPL-0008,Sports & Leisure,26,10,79,2024-04-06,False,True,3.12
INV-0009347,IR-PK-004,PK,SPL-0007,Sports & Leisure,30,10,96,2024-12-08,False,True,13.2
INV-0013255,IR-BR-022,BR,FAP-0015,Fashion & Apparel,28,40,8,2024-08-27,True,False,6.16
INV-0010092,IR-PK-011,PK,GRO-0012,Groceries & Fresh Food,189,41,15,2024-01-20,False,False,4.16
INV-0002991,IR-FR-007,FR,SPL-0011,Sports & Leisure,147,50,28,2024-01-14,False,False,94.08
INV-0012926,IR-BR-019,BR,HNB-0006,Health & Beauty,170,27,8,2024-08-27,False,False,25.5
INV-0013259,IR-BR-022,BR,FAP-0019,Fashion & Apparel,63,32,12,2024-03-16,False,False,5.04
INV-0012352,IR-BR-014,BR,SPL-0012,Sports & Leisure,55,36,11,2024-10-13,False,False,24.2
INV-0009588,IR-PK-006,PK,SPL-0008,Sports & Leisure,22,10,81,2024-01-22,False,True,2.64
INV-0000265,IR-UAE-003,UAE,ELE-0005,Electronics & Appliances,168,44,8,2024-03-11,False,False,319.2
INV-0010985,IR-BR-003,BR,HOM-0005,Home & Living,32,46,14,2024-08-18,True,False,7.68
INV-0006789,IR-EG-005,EG,HOM-0009,Home & Living,177,24,21,2024-04-18,False,False,28.32
INV-0011854,IR-BR-010,BR,HNB-0014,Health & Beauty,196,39,17,2024-10-24,False,False,109.76
INV-0010132,IR-PK-011,PK,FAP-0012,Fashion & Apparel,123,22,25,2024-01-25,False,False,36.9
INV-0003865,IR-FR-015,FR,ELE-0005,Electronics & Appliances,117,41,26,2024-03-08,False,False,222.3
INV-0010436,IR-PK-013,PK,SPL-0016,Sports & Leisure,12,10,98,2024-01-03,False,True,2.88
INV-0010593,IR-PK-015,PK,ELE-0013,Electronics & Appliances,148,26,14,2024-05-02,False,False,251.6
INV-0006275,IR-EG-001,EG,ELE-0015,Electronics & Appliances,26,33,22,2024-12-12,True,False,75.4
INV-0012271,IR-BR-014,BR,ELE-0011,Electronics & Appliances,136,21,17,2024-08-07,False,False,76.16
INV-0013646,IR-BR-025,BR,HNB-0006,Health & Beauty,113,30,24,2024-12-04,False,False,16.95
INV-0003712,IR-FR-013,FR,SPL-0012,Sports & Leisure,54,26,16,2024-02-25,False,False,23.76
INV-0008439,IR-EG-019,EG,ELE-0019,Electronics & Appliances,76,23,20,2024-10-17,False,False,63.84
INV-0009787,IR-PK-008,PK,HOM-0007,Home & Living,63,44,13,2024-09-15,False,False,11.34
INV-0001530,IR-UAE-013,UAE,HNB-0010,Health & Beauty,165,35,30,2024-06-06,False,False,11.55
INV-0013168,IR-BR-021,BR,HNB-0008,Health & Beauty,121,49,22,2024-06-05,False,False,58.08
INV-0000924,IR-UAE-008,UAE,HNB-0004,Health & Beauty,109,35,26,2024-10-07,False,False,18.53
INV-0010935,IR-BR-003,BR,GRO-0015,Groceries & Fresh Food,137,46,9,2024-08-10,False,False,6.03
INV-0007330,IR-EG-010,EG,GRO-0010,Groceries & Fresh Food,188,42,7,2024-06-27,False,False,7.14
INV-0004365,IR-FR-019,FR,FAP-0005,Fashion & Apparel,78,39,12,2024-05-15,False,False,6.24
INV-0000670,IR-UAE-006,UAE,HOM-0010,Home & Living,43,45,13,2024-01-10,True,False,12.04
INV-0003605,IR-FR-013,FR,GRO-0005,Groceries & Fresh Food,156,41,25,2024-06-12,False,False,9.98
INV-0005109,IR-FR-025,FR,HOM-0009,Home & Living,49,29,26,2024-04-23,False,False,7.84
INV-0010103,IR-PK-011,PK,ELE-0003,Electronics & Appliances,105,45,27,2024-07-18,False,False,504.0
INV-0012541,IR-BR-016,BR,HOM-0001,Home & Living,126,27,16,2024-03-25,False,False,55.44
INV-0005249,IR-FR-026,FR,HNB-0009,Health & Beauty,101,42,16,2024-03-19,False,False,10.5
INV-0007184,IR-EG-008,EG,SPL-0004,Sports & Leisure,7,10,55,2024-08-21,True,True,5.32
INV-0002592,IR-FR-004,FR,HOM-0012,Home & Living,198,33,12,2024-02-06,False,False,31.68
INV-0005907,IR-FR-032,FR,ELE-0007,Electronics & Appliances,197,34,29,2024-01-18,False,False,1654.8
INV-0009974,IR-PK-010,PK,GRO-0014,Groceries & Fresh Food,145,45,28,2024-04-11,False,False,4.06
INV-0006510,IR-EG-003,EG,ELE-0010,Electronics & Appliances,190,22,24,2024-03-23,False,False,68.4
INV-0007134,IR-EG-008,EG,FAP-0014,Fashion & Apparel,187,38,10,2024-04-13,False,False,33.66
INV-0002308,IR-FR-002,FR,ELE-0008,Electronics & Appliances,132,41,28,2024-08-27,False,False,818.4
INV-0008805,IR-EG-022,EG,FAP-0005,Fashion & Apparel,88,24,16,2024-10-10,False,False,7.04
INV-0003691,IR-FR-013,FR,HNB-0011,Health & Beauty,138,46,26,2024-11-28,False,False,77.28
INV-0000688,IR-UAE-006,UAE,HNB-0008,Health & Beauty,162,36,29,2024-06-28,False,False,77.76
INV-0000613,IR-UAE-006,UAE,GRO-0013,Groceries & Fresh Food,112,44,19,2024-09-21,False,False,2.91
INV-0007168,IR-EG-008,EG,HNB-0008,Health & Beauty,118,22,24,2024-06-02,False,False,56.64
INV-0010996,IR-BR-003,BR,HOM-0016,Home & Living,112,28,15,2024-08-12,False,False,62.72
INV-0003201,IR-FR-009,FR,HNB-0001,Health & Beauty,26,21,27,2024-11-06,False,False,2.86
INV-0010460,IR-PK-014,PK,GRO-0020,Groceries & Fresh Food,193,43,20,2024-06-19,False,False,11.97
INV-0006630,IR-EG-004,EG,ELE-0010,Electronics & Appliances,44,30,11,2024-06-22,False,False,15.84
INV-0004136,IR-FR-017,FR,FAP-0016,Fashion & Apparel,130,41,20,2024-11-12,False,False,31.2
INV-0001899,IR-UAE-016,UAE,HNB-0019,Health & Beauty,101,33,11,2024-05-18,False,False,8.48
INV-0000283,IR-UAE-003,UAE,FAP-0003,Fashion & Apparel,141,32,29,2024-07-06,False,False,33.84
INV-0000259,IR-UAE-003,UAE,GRO-0019,Groceries & Fresh Food,31,28,7,2024-03-07,False,False,0.74
INV-0013417,IR-BR-023,BR,HNB-0017,Health & Beauty,172,27,16,2024-06-09,False,False,21.33
INV-0004944,IR-FR-024,FR,ELE-0004,Electronics & Appliances,80,45,14,2024-01-04,False,False,72.0
INV-0002823,IR-FR-006,FR,HOM-0003,Home & Living,67,40,18,2024-10-28,False,False,24.12
INV-0003526,IR-FR-012,FR,FAP-0006,Fashion & Apparel,144,46,7,2024-01-08,False,False,43.2
INV-0013451,IR-BR-024,BR,GRO-0011,Groceries & Fresh Food,168,23,27,2024-04-26,False,False,4.03
INV-0005224,IR-FR-026,FR,HOM-0004,Home & Living,32,34,12,2024-06-25,True,False,10.24
INV-0002286,IR-FR-002,FR,GRO-0006,Groceries & Fresh Food,179,42,22,2024-01-04,False,False,7.52
INV-0006064,IR-FR-033,FR,HOM-0004,Home & Living,61,22,22,2024-07-12,False,False,19.52
INV-0008079,IR-EG-016,EG,ELE-0019,Electronics & Appliances,175,41,28,2024-01-27,False,False,147.0
INV-0004655,IR-FR-021,FR,HNB-0015,Health & Beauty,98,41,10,2024-12-13,False,False,13.33
INV-0005001,IR-FR-024,FR,HNB-0001,Health & Beauty,34,47,29,2024-10-14,True,False,3.74
INV-0006711,IR-EG-004,EG,SPL-0011,Sports & Leisure,21,10,62,2024-11-06,False,True,13.44
INV-0013833,IR-BR-027,BR,ELE-0013,Electronics & Appliances,87,43,17,2024-01-15,False,False,147.9
INV-0008677,IR-EG-021,EG,ELE-0017,Electronics & Appliances,129,41,24,2024-08-27,False,False,451.5
INV-0010404,IR-PK-013,PK,HNB-0004,Health & Beauty,62,39,19,2024-02-02,False,False,10.54
INV-0005417,IR-FR-028,FR,GRO-0017,Groceries & Fresh Food,158,21,12,2024-07-13,False,False,8.85
INV-0000476,IR-UAE-004,UAE,SPL-0016,Sports & Leisure,13,10,88,2024-10-25,False,True,3.12
INV-0002556,IR-FR-004,FR,ELE-0016,Electronics & Appliances,57,39,21,2024-05-11,False,False,433.2
INV-0008088,IR-EG-016,EG,FAP-0008,Fashion & Apparel,162,43,21,2024-01-15,False,False,22.68
INV-0000008,IR-UAE-001,UAE,GRO-0008,Groceries & Fresh Food,31,30,9,2024-03-02,False,False,0.43
INV-0006412,IR-EG-002,EG,FAP-0012,Fashion & Apparel,116,24,27,2024-08-06,False,False,34.8
INV-0012858,IR-BR-019,BR,GRO-0018,Groceries & Fresh Food,62,36,20,2024-06-17,False,False,1.24
INV-0012414,IR-BR-015,BR,FAP-0014,Fashion & Apparel,138,46,9,2024-05-24,False,False,24.84
INV-0005547,IR-FR-029,FR,ELE-0007,Electronics & Appliances,109,49,10,2024-07-15,False,False,915.6
INV-0002427,IR-FR-003,FR,ELE-0007,Electronics & Appliances,28,33,30,2024-08-13,True,False,235.2
INV-0006745,IR-EG-005,EG,ELE-0005,Electronics & Appliances,97,36,16,2024-12-26,False,False,184.3
